id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01JVWAT8SBVZPFZ22WMM2BN5T7,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:46:58.475399183Z,Bright Green,2025-05-22T15:47:00.823540316Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:46:58.475399183Z,01JVWAM7QEYFKF7DG28MSB8K00,2025-05-22T15:46:58.475399183Z,01JVWAMKZPMTN509QM57XXZZ0A,2025-05-22T15:46:58.475399183Z,1,2025-05-22T15:47:00.817500364Z
01JVWATSVDM8BQQRXB8DFXCFJC,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:47:15.949582079Z,Bright Green,2025-05-22T15:47:18.578186227Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:47:15.949582079Z,01JVWABK1CXR73ZPK044QZJAQG,2025-05-22T15:47:15.949582079Z,01JVWAMKZXTWYN3TA71FATNCXP,2025-05-22T15:47:15.949582079Z,1,2025-05-22T15:47:18.579639909Z
01JVWB0ECVJT56RZ2PHSZKVPRY,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:50:20.827383104Z,Amber,2025-05-22T15:50:32.729434048Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:50:20.827383104Z,01JVWAF5QB4JSPQERTVS3A96TW,2025-05-22T15:50:20.827383104Z,01JVWAMKZZMWTZSV7H9FPTBSFE,2025-05-22T15:50:20.827383104Z,1,2025-05-22T15:50:32.733783606Z
01JVWB0T4XZ1V7K9GR5JY1Z1E1,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:50:32.861296779Z,Sky Blue,2025-05-22T15:50:35.525513978Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:50:32.861296779Z,01JVWAAGYJKN322FY871XFT4P5,2025-05-22T15:50:32.861296779Z,01JVWAMKZWYQMT2AZYMGDB5WHF,2025-05-22T15:50:32.861296779Z,1,2025-05-22T15:50:35.527379515Z
01JVWAS9AT0D7AK5FTY1VY2RS4,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:46:26.266493101Z,Bright Green,2025-05-22T15:46:30.871176889Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:46:26.266493101Z,01JVWABK1CXR73ZPK044QZJAQG,2025-05-22T15:46:26.266493101Z,01JVWAMKZT3APWK0Z1AYY581M6,2025-05-22T15:46:26.266493101Z,1,2025-05-22T15:46:30.872602326Z
01JVWB6Q56777RWYM25RB0J7XK,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:53:46.406786287Z,Amber,2025-05-22T15:53:50.814305842Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:53:46.406786287Z,01JVWABK1CXR73ZPK044QZJAQG,2025-05-22T15:53:46.406786287Z,01JVWAMM0381K4X5FJJR0SK78P,2025-05-22T15:53:46.406786287Z,1,2025-05-22T15:53:50.816648774Z
01JVWBB4P40K0Q6TFFSKZDABNP,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:56:11.332634599Z,Bright Green,2025-05-22T15:56:24.137146029Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:56:11.332634599Z,01JVWABHQK8MST7R4WYM2EN0FD,2025-05-22T15:56:11.332634599Z,01JVWAMM0908QBA6K1Z2QXGWJC,2025-05-22T15:56:11.332634599Z,1,2025-05-22T15:56:24.145322904Z
01JVWBBM3DBV6DG56Y4NKKBEQM,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:56:27.117904764Z,Purple,2025-05-22T15:56:33.427881915Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:56:27.117904764Z,01JVWAF5QB4JSPQERTVS3A96TW,2025-05-22T15:56:27.117904764Z,01JVWAMM0908QBA6K1YJQK8M3D,2025-05-22T15:56:27.117904764Z,1,2025-05-22T15:56:33.430123348Z
01JVWARTHNXHCHJD8MC0VCR4X4,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:46:11.125346422Z,Bright Green,2025-05-22T15:46:14.126915466Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:46:11.125346422Z,01JVWAD4AE17N7FDMPDT5TBKSJ,2025-05-22T15:46:11.125346422Z,01JVWAMKZQY3T83X43N99FG453,2025-05-22T15:46:11.125346422Z,1,2025-05-22T15:46:14.122148905Z
01JVWASMFFVNJ9C0V9ASZZ8D4D,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:46:37.679768303Z,Purple,2025-05-22T15:46:42.053470717Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:46:37.679768303Z,01JVWAD35AX1AZFNQV7TBYGCN2,2025-05-22T15:46:37.679768303Z,01JVWAMKZCAQNVN4G887NSBPM4,2025-05-22T15:46:37.679768303Z,0,2025-05-22T15:46:42.066941939Z
